source,record_id,name,other_names,address,city,state,postal_code,phone,taxonomy,last_updated,latitude,longitude
nppes,1861507329,MARK F SOUERS DDS PA,MARK F SOUERS DDS,"1421 WAYZATA BLVD, SUITE #325",WAYZATA,MN,55391,952-476-6655,"Dentist, General Practice",2020-08-22,44.972395362989,-93.494839335222
nppes,1124230800,MATTHEW P DALE DDS PA,,13998 MAPLE KNOLL WAY # LL103,MAPLE GROVE,MN,55369,763-425-2072,"Dentist, General Practice",2014-08-13,45.106874257125,-93.45659598588
nppes,1942214200,MCKONE DENTAL CARE DDS PA,,"109 BUSHAWAY RD, SUITE 300",WAYZATA,MN,55391,952-475-0225,"Dentist, General Practice",2011-05-10,44.970172159629,-93.494540615978
nppes,1265665350,"MERRY DENTAL CARE CENTER, PA",,7460 MARKET PLACE DR,EDEN PRAIRIE,MN,55344,952-942-0808,"Dentist, General Practice",2009-08-24,44.868286004524,-93.425271284931
nppes,1881783405,"METROPOLITAN ENDODONTICS, LTD.",,"11800 SINGLETREE LN, SUITE 300",EDEN PRAIRIE,MN,55344,952-996-0806,"Dentist, Endodontics",2013-03-20,44.856824185386,-93.427023997528
nppes,1407945199,"METROPOLITAN ENDODONTICS, LTD.",,"625 E NICOLLET BLVD, SUITE 340",BURNSVILLE,MN,55337,952-435-0370,"Dentist, Endodontics",2013-03-20,44.751369034162,-93.267753686109
nppes,1700312105,MICHAEL COLBERT DDS,,10182 LANCASTER LN N,MAPLE GROVE,MN,55369,763-424-4544,Dentist,2017-05-04,45.140204967861,-93.402533382974
nppes,1043355225,MICHAEL J HARRISON DDS PA,,"1421 EAST WAYZATA BLVD, SUITE 320",WAYZATA,MN,55391,952-475-2907,Dentist,2020-08-22,44.972395362989,-93.494839335222
nppes,1700302742,"MICHAEL R HENRICKSON DDS, PLLC",TWIN CITIES MODERN DENTISTRY-BURNSVILLE,"14050 NICOLLET AVE, 205",BURNSVILLE,MN,55337,952-435-4177,Dentist,2017-08-22,44.748689467319,-93.277884214184
nppes,1902812126,"MICHAEL W. GLEYSTEEN, DDS, PA",WAYZATA ORTHODONTICS,250 CENTRAL AVE N # 113,WAYZATA,MN,55391,952-473-7037,"Dentist, Orthodontics and Dentofacial Orthopedics",2008-09-16,44.973612312367,-93.501984280644
nppes,1659029270,"MILLER ENDODONTIC ADVANTAGE, PLLC",,11601 MINNETONKA MILLS RD STE C10,MINNETONKA,MN,55305,952-938-3033,"Dentist, Endodontics",2022-03-14,44.93487920633,-93.426541514227
nppes,1720329535,MINNESOTA DENTAL CENTER,,"17601 HIGHWAY 7, #200",MINNETONKA,MN,55345,651-738-1880,Dentist,2013-03-05,44.913147657253,-93.504512220545
nppes,1396340642,"MINNESOTA DENTAL PROFESSIONALS, P.C.",MOSAIC DENTAL-BURNSVILLE/RIDGES,625 E NICOLLET BLVD STE 201,BURNSVILLE,MN,55337,952-435-0300,"Dentist, General Practice",2020-12-03,44.751369034162,-93.267753686109
nppes,1154972909,"MINNESOTA DENTAL PROFESSIONALS, P.C.",RAMSEY DENTAL CENTER,15243 NOWTHEN BLVD NW,RAMSEY,MN,55303,763-421-2660,"Dentist, General Practice",2019-09-24,45.247052412225,-93.41535072833
nppes,1427773225,"MINNESOTA DENTAL PROFESSIONALS, P.C.",RIVERSIDE VALLEY DENTAL CARE,8350 HANSEN AVE,SHAKOPEE,MN,55379,612-213-2264,"Dentist, General Practice",2022-10-05,44.777296963711,-93.410831558692
nppes,1306424197,"MINNESOTA DENTAL PROFESSIONALS, P.C.",ARBOR LAKES DENTAL,12000 ELM CREEK BLVD N STE 230,MAPLE GROVE,MN,55369,763-251-5280,"Dentist, General Practice",2021-04-01,45.09445104707,-93.43443540467
nppes,1376403113,"MINNESOTA DENTAL PROFESSIONALS, P.C.",,18820 70TH WAY N,MAPLE GROVE,MN,55311,612-254-2730,"Dentist, General Practice",2025-11-14,,
nppes,1578254710,"MINNESOTA DENTAL PROFESSIONALS, P.C.",BRAVELAND FAMILY DENTAL,2500 COUNTY ROAD 42 W STE 8,BURNSVILLE,MN,55337,952-895-0300,"Dentist, General Practice",2023-05-18,44.746417183047,-93.310850472182
nppes,1437754215,"MINNESOTA DENTAL PROFESSIONALS, P.C.",MOSAIC DENTAL-BURNSVILLE/NICOLLET,12401 NICOLLET AVE STE 2,BURNSVILLE,MN,55337,952-890-4255,"Dentist, General Practice",2020-12-01,44.775111650876,-93.277644360715
nppes,1932361474,"MINNESOTA LEE DENTAL CLINIC, P.C.",,6240 QUINWOOD LN N STE 102,MAPLE GROVE,MN,55369,763-391-7522,"Dentist, General Practice",2020-09-14,45.06738973234,-93.439566839071
nppes,1932361474-pl1,"MINNESOTA LEE DENTAL CLINIC, P.C.",,"7767 ELM CREEK BLVD N, SUITE 160",MAPLE GROVE,MN,55369,763-391-7522,"Dentist, General Practice",2020-09-14,,
nppes,1447659495,MINNETONKA DENTAL PARTNERS LLC,,17909 DELTON AVE,MINNETONKA,MN,55345,952-474-7057,Dentist,2014-08-15,44.911769299579,-93.50769364325
nppes,1629538988,"MISO DENTISTRY, PC",,6240 QUINWOOD LN N # 100,MAPLE GROVE,MN,55369,763-391-6486,Dentist,2019-08-13,45.06738973234,-93.439566839071
nppes,1194053173,MODERN DENTAL PROFESSIONALS MINNESOTA PC,MIDWEST DENTAL,1405 78TH ST,VICTORIA,MN,55386,952-443-2994,"Dentist, General Practice",2009-12-02,44.863226741961,-93.652303465911
nppes,1730539362,MODERN DENTAL PROFESSIONALS MINNESOTA PC,MIDWEST DENTAL,"1400 BAKER PARK RD, SUITE 1040",MAPLE PLAIN,MN,55359,763-402-7003,"Dentist, General Practice",2016-06-14,45.004801809848,-93.645567899042
nppes,1679866735,MODERN DENTAL PROFESSIONALS MN PC,MIDWEST DENTAL - WACONIA,24 S OLIVE ST,WACONIA,MN,55387,952-442-2518,"Dentist, General Practice",2011-05-24,44.850284696096,-93.787663831239
nppes,1134807878,MODERN DENTISTRY OF MINNETONKA PLLC,,2000 PLYMOUTH RD STE 357,MINNETONKA,MN,55305,952-544-1449,"Dentist, General Practice",2023-07-11,44.96527420798,-93.442596598902
nppes,1326173279,MOLLDREM FAMILY DENTISTRY,,"800 PRAIRIE CENTER DR, SUITE 250",EDEN PRAIRIE,MN,55344,952-974-5116,"Dentist, General Practice",2020-08-22,44.85858179584,-93.437346838363
nppes,1619287562,NORTHDALE DENTIST PA,,"2147, NORTHDALE BLVD NW.",COON RAPIDS,MN,55433,763-497-6977,"Dentist, General Practice",2010-10-13,,
nppes,1952051682,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE OSSEO,40 CENTRAL AVE,OSSEO,MN,55369,763-425-3023,"Dentist, General Practice",2022-03-25,45.116421550513,-93.402125082345
nppes,1740923309,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE CHANHASSEN,7806 MARKET BLVD,CHANHASSEN,MN,55317,952-949-1083,"Dentist, General Practice",2022-04-20,44.86203951726,-93.538020449184
nppes,1891443255,"NORTHLAND DENTAL PARTNERS, PLLC",SUNWOOD DENTAL CARE,7600 SUNWOOD DR NW,RAMSEY,MN,55303,763-203-6040,"Dentist, General Practice",2025-09-03,45.232738864552,-93.460015327291
nppes,1285382655,"NORTHLAND DENTAL PARTNERS, PLLC",SHORELINE DENTISTRY OF WAYZATA,445 LAKE ST E STE 216,WAYZATA,MN,55391,952-473-4124,"Dentist, General Practice",2025-05-14,44.970128484423,-93.515746455179
nppes,1942958301,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE SHAKOPEE,1759 17TH AVE E,SHAKOPEE,MN,55379,952-496-2385,"Dentist, General Practice",2022-03-15,44.773771138299,-93.502447117855
nppes,1689324311,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE MAPLE GROVE GROVE CIRCLE,9630 GROVE CIR N STE 102,MAPLE GROVE,MN,55369,763-420-5484,"Dentist, General Practice",2022-05-02,,
nppes,1326796764,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE MINNETONKA,6001 SHADY OAK RD S STE 300,MINNETONKA,MN,55343,952-838-5530,"Dentist, General Practice",2022-05-02,44.895424400912,-93.420692448548
nppes,1508514969,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE SAVAGE,7447 EGAN DR STE 200,SAVAGE,MN,55378,952-440-6125,"Dentist, General Practice",2022-03-15,44.746332666998,-93.374721775035
nppes,1528716966,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE MAPLE GROVE BASS LAKE,13340 BASS LAKE RD,MAPLE GROVE,MN,55311,763-478-9219,"Dentist, General Practice",2022-03-15,45.068136257234,-93.449699157916
nppes,1750538930,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE BURNSVILLE RIDGES|METRO DENTALCARE,14344 BURNHAVEN DR,BURNSVILLE,MN,55306,952-892-6010,"Dentist, General Practice",2024-05-07,44.742359473263,-93.292880711487
nppes,1700534138,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE EDEN PRAIRIE,8353 CRYSTAL VIEW RD STE 105,EDEN PRAIRIE,MN,55344,952-252-4000,"Dentist, General Practice",2022-05-02,44.852980776382,-93.432701386948
nppes,1396493714,"NORTHLAND DENTAL PARTNERS, PLLC",WEST CREEK DENTAL CARE,1435 WHITE OAK DR STE 220,CHASKA,MN,55318,952-466-2090,"Dentist, General Practice",2026-05-08,44.803177753219,-93.603198375017
nppes,1043265481,NORTHSTAR DENTAL CLINIC PA,,"675 E NICOLLET BLVD, SUITE 120",BURNSVILLE,MN,55337,952-892-7700,"Dentist, General Practice",2020-08-22,44.751676444374,-93.267034161046
nppes,1609090711,NORWOOD DENTAL,,222 E. WILSON STREET,NORWOOD,MN,55368,952-467-3518,Dentist,2020-08-22,44.77064727512,-93.922748026883
nppes,1710086459,O'BRIEN DENTAL CARE,,"250 FULLER ST S, SUITE 250",SHAKOPEE,MN,55379,952-445-6657,"Dentist, General Practice",2019-02-15,44.796816363859,-93.527876255719
nppes,1225104458,"OAK RIDGE DENTAL, LLC",,"625 E NICOLLET BLVD, SUITE 310",BURNSVILLE,MN,55337,952-435-0355,"Dentist, General Practice",2020-08-22,44.751369034162,-93.267753686109
nppes,1790014777,OLSON DENTAL LLC,,"15870 FRANKLIN TRL SE, SUITE 200",PRIOR LAKE,MN,55372,952-447-4463,"Dentist, General Practice",2009-12-21,44.718967471309,-93.414715310831
nppes,1801118039,OMAR DYAB DDS PA,1ST FAMILY DENTAL CARE,"13590 NORTHDALE BLVD, SUITE 300",ROGERS,MN,55374,763-428-1215,"Dentist, Dental Public Health",2010-02-15,45.201087435686,-93.554203560315
nppes,1700058690,ORONO DENTAL CARE PC,"CRYSTAL LAKE FAMILY DENTAL CARE, PLLC","2765 KELLEY PARKWAY, SUITE 140",ORONO,MN,55356,952-449-9494,"Dentist, General Practice",2021-12-03,44.990412697507,-93.593305581524
nppes,1508873118,OSBERG PESOLA SCAMP KAIVO DDS PA,PARKWAY DENTAL,16518 WEST 78TH STREET,EDEN PRAIRIE,MN,55346,952-937-2137,Dentist,2020-08-22,44.862752876836,-93.486970910487
nppes,1194667436,OSSEO DENTAL STUDIO PLLC,,100 CENTRAL AVE,OSSEO,MN,55369,763-425-8200,Dentist,2026-04-07,45.117144699299,-93.402111959057
nppes,1740508704,PARTNERS IN DENTISTRY LTD,,17143 73RD PL N,MAPLE GROVE,MN,55311,763-516-4353,"Dentist, General Practice",2010-05-13,45.088059866145,-93.497776112138
nppes,1336351022,"PATRICK C. DALE D.D.S., P.A.",,"13800 83RD WAY N, SUITE 106",MAPLE GROVE,MN,55369,763-424-2930,"Dentist, General Practice",2020-08-22,45.105713295305,-93.455022688493
nppes,1073473260,PEARLA LLC,,5572 CANDY COVE TRL SE,PRIOR LAKE,MN,55372,612-801-0729,"Dentist, General Practice",2025-11-12,44.725223798415,-93.408466104248
nppes,1609048743,"PERIOWEST, LLC",PERIOWEST,7810 TERREY PINE CT,EDEN PRAIRIE,MN,55347,952-567-7457,"Dentist, Periodontics",2020-08-18,44.861670573952,-93.486953082666
nppes,1316976517,PLAZA DENTAL PA,,"1601 E HWY 13, SUITE 105",BURNSVILLE,MN,55337,952-890-5450,Dentist,2020-08-22,44.785029201652,-93.25249030527
nppes,1942668702,POINT FAMILY DENTISTRY,,10611 FRANCE AVE S STE 201,BLOOMINGTON,MN,55431,952-881-8404,"Dentist, General Practice",2016-02-08,44.811656578526,-93.329455265117
nppes,1104057975,PRAIRIE DENTAL GROUP,,6608 FLYING CLOUD DR,EDEN PRAIRIE,MN,55344,952-903-5000,"Dentist, General Practice",2009-07-28,44.884604794121,-93.407993908453
nppes,1730308156,"R. RICHARD CAPP, D.D.S., P.A.",,320 E MAIN ST,ANOKA,MN,55303,763-421-4102,"Dentist, General Practice",2020-08-22,45.197862312036,-93.386789861997
nppes,1992847453,RAINTREE DENTAL,,13551 BALSAM LN,DAYTON,MN,55327,763-422-1714,"Dentist, General Practice",2020-08-22,45.199900602271,-93.425970213271
nppes,1902889157,"REGARDING DENTISTRY, PLLC",REGARDING DENTISTRY,732 VISTA BLVD.,WACONIA,MN,55387,952-442-2816,"Dentist, General Practice",2017-05-08,44.847890928152,-93.772472487457
nppes,1104156405,RELAXATION DENTISTRY,,"1475 WHITE OAK DR, 200",CHASKA,MN,55318,952-351-8282,"Dentist, General Practice",2010-01-08,44.804257232465,-93.604228255925
nppes,1972616902,"RENSCH, BECKER AND IWEN, D.D.S., P.A.",,402 MONROE ST,ANOKA,MN,55303,763-427-2740,"Dentist, Orthodontics and Dentofacial Orthopedics",2016-03-29,45.196637688335,-93.385302577894
nppes,1891833596,"RICHARD C AXEL, DDS, PA",,522 FAXON RD,NORWOOD YOUNG AMERICA,MN,55368,952-201-2425,"Dentist, General Practice",2020-08-22,44.770688904692,-93.919721995255
nppes,1922146869,"RICHARD C AXEL, DDS, PA",,239 N MEDINA,LORETTO,MN,55357,763-479-2922,"Dentist, General Practice",2020-08-22,45.054612266997,-93.635249552537
nppes,1649318619,"RICHARD C AXEL. DDS, PA",,"7935 STONE CREEK DR, #150",CHANHASSEN,MN,55317,952-937-2839,"Dentist, General Practice",2020-08-22,44.861398519158,-93.572024605313
nppes,1831297357,RICHARD L SALMELA DDS PA,,18148 MINNETONKA BLVD,WAYZATA,MN,55391,952-473-9561,"Dentist, General Practice",2020-08-22,44.94219543119,-93.510704312584
nppes,1871632331,"RIDGE POINT DENTAL CLINIC, P.A.",SHELDON T. PETERSON DDS,"14050 NICOLLET AVE SO, SUITE 205",BURNSVILLE,MN,55337,952-435-4177,"Dentist, General Practice",2020-08-22,44.748689467319,-93.277884214184
nppes,1629521893,RIDGES FAMILY DENTAL PLLC,,50 MCANDREWS RD E,BURNSVILLE,MN,55337,952-892-5050,Dentist,2016-07-25,44.753576381948,-93.277437087318
nppes,1508477050,RIZZO DENTISTRY PLLC,MODERN DAY DENTAL,11995 SINGLETREE LN STE 130,EDEN PRAIRIE,MN,55344,952-257-7255,"Dentist, General Practice",2020-10-13,44.856845699277,-93.429225212556
nppes,1780902080,ROBBINSDALE DENTAL PLLC,MINNESOTA DENTAL GROUP,"4125 LAKELAND AVE N, SUITE 100",ROBBINSDALE,MN,55422,763-537-5123,"Dentist, General Practice",2010-05-11,45.030451792688,-93.33675006947
nppes,1386297398,ROBERT E. DERR D.D.S. AND AMY CHI D.D.S. FAMILY DENTISTRY,,7825 TERREY PINE CT,EDEN PRAIRIE,MN,55347,952-934-3569,"Dentist, General Practice",2019-07-18,44.86124106709,-93.486799212216
nppes,1225229503,"ROGER E AUSTIN, DDS, PA",RAMSEY DENTAL CENTER,15243 NOWTHEN BLVD NW,RAMSEY,MN,55303,763-421-2660,"Dentist, General Practice",2007-08-05,45.247052412225,-93.41535072833
nppes,1386715704,ROGERS DENTAL CENTER P.A.,,21410 136TH AVE NORTH SUITE #109,ROGERS,MN,55374,763-428-2217,"Dentist, General Practice",2019-07-02,,
nppes,1619496700,ROGERS MINNESOTA ORTHODONTICS PLLC,ROGERS MINNESOTA ORTHODONTICS,13690 ROGERS DR STE 100,ROGERS,MN,55374,651-450-7273,"Dentist, Orthodontics and Dentofacial Orthopedics",2022-07-21,45.202255714976,-93.550370294472
nppes,1801585922,SAVAGE DENTAL PLLC,ADELMANN DENTISTRY,14247 OCONNELL CT,SAVAGE,MN,55378,952-226-3560,"Dentist, General Practice",2023-05-04,44.745651342563,-93.350901865671
nppes,1730308792,SHAKOPEE DENTAL P.L.L.C.,,"4201 DEAN LAKES BLVD, SUITE 110",SHAKOPEE,MN,55379,952-233-1020,"Dentist, General Practice",2020-08-22,44.779640984809,-93.46609335794
nppes,1013933381,SHAKOPEE MDEWAKANTON SIOUX COMMUNITY,SHAKOPEE DAKOTA CLINIC,2330 SIOUX TRL NW,PRIOR LAKE,MN,55372,952-496-6150,Family Medicine,2025-01-31,44.737097444634,-93.472842154614
nppes,1013933381-pl1,SHAKOPEE MDEWAKANTON SIOUX COMMUNITY,SHAKOPEE DAKOTA CLINIC,15000 MYSTIC CENTER DRIVE,PRIOR LAKE,MN,55372,952-233-2886,Family Medicine,2025-01-31,,
nppes,1013933381-pl2,SHAKOPEE MDEWAKANTON SIOUX COMMUNITY,SHAKOPEE DAKOTA CLINIC,2360 SIOUX TRL NW,PRIOR LAKE,MN,55372,952-233-2886,Family Medicine,2025-01-31,44.737473717372,-93.474085504913
nppes,1013933381-pl3,SHAKOPEE MDEWAKANTON SIOUX COMMUNITY,SHAKOPEE DAKOTA CLINIC,2705 WOZANI OCANKU NW,PRIOR LAKE,MN,55372,952-233-2886,Family Medicine,2025-01-31,,
nppes,1174872949,SHAMBLOTT FAMILY DENTISTRY,,"33 10TH AVE S, SUITE 250",HOPKINS,MN,55343,952-935-5599,Dentist,2012-09-07,44.923702780033,-93.412656973031
nppes,1811135288,SIDKY FAMILY DENTISTRY,,557 PRAIRIE CENTER DR,EDEN PRAIRIE,MN,55344,952-405-8838,"Dentist, General Practice",2009-01-23,44.8507942584,-93.427928777178
nppes,1982262721,SLEEP WELL TWIN CITIES LLC,SLEEP WELL TWIN CITIES LLC,3400 W 66TH ST STE 275,EDINA,MN,55435,612-251-7543,"Durable Medical Equipment & Medical Supplies, Customized Equipment",2019-06-05,44.883734707281,-93.323377728646
nppes,1528537768,SMILE EDEN PRAIRIE,,6600 CITY W. PKWY #315,EDEN PRAIRIE,MN,55344,952-941-9829,"Dentist, General Practice",2018-11-16,44.883193484792,-93.414713008167
nppes,1235008343,ST. LOUIS PARK DENTAL PLLC,,"8001 MN-7, SUITE 300",ST. LOUIS PARK,MN,55426,952-920-4060,"Dentist, General Practice",2025-11-05,44.936173623244,-93.380904680205
nppes,1508080532,"STONE CREEK DENTAL, P.A.",,"7935 STONE CREEK DR, STE. 150",CHANHASSEN,MN,55317,952-937-2839,Dentist,2020-08-22,44.861398519158,-93.572024605313
nppes,1962158709,SUNNY DENTAL P.C.,,6240 QUINWOOD LN N STE 200,MAPLE GROVE,MN,55369,763-208-3210,Dentist,2022-12-12,45.06738973234,-93.439566839071
nppes,1841323110,SWANSON & WALMAN PA,PETER L WALMAN DDS,11601 MINNETONKA MILLS RD,MINNETONKA,MN,55305,952-933-6060,"Dentist, General Practice",2020-08-22,44.93487920633,-93.426541514227
nppes,1184788614,SWANSON FAMILY DENTRISTRY PA,,"12450 WAYZATA BLVD, STE 214",MINNETONKA,MN,55305,952-545-2838,"Dentist, General Practice",2020-08-22,44.97134153901,-93.436763026044
nppes,1780790881,TONKA SMILES,AXEL BERGSTEDT AND JOHNSON PA,"11601 MINNETONKA MILLS RD, STE D40",MINNETONKA,MN,55305,952-938-8533,Dentist,2008-07-16,44.93487920633,-93.426541514227
nppes,1841417003,"TOWN DENTAL, PA",,407 CITY HALL PLZ,CHASKA,MN,55318,952-448-3077,Dentist,2020-08-22,,
nppes,1962460881,"TOWN DENTAL, PA",,425 2ND ST,EXCELSIOR,MN,55331,952-474-6133,"Dentist, General Practice",2020-08-22,44.903256517307,-93.565530059829
nppes,1639398886,"TOWN DENTAL, PA",,425 2ND ST,EXCELSIOR,MN,55331,952-474-6133,Dentist,2020-08-22,44.903256517307,-93.565530059829
nppes,1073123030,"TRUE NORTH COMMUNITY DENTAL CLINIC, LLC",TRUE NORTH COMMUNITY DENTAL CLINIC,415 EAST FIRST AVENUE,SHAKOPEE,MN,55379,952-403-5149,"Dentist, General Practice",2020-08-05,44.799239284015,-93.522214872445
nppes,1376877316,"TWIN CITIES DENTAL, PA",,12027 BUSINESS PARK BLVD N,CHAMPLIN,MN,55316,763-421-7900,"Dentist, General Practice",2009-09-23,45.173812489655,-93.390192304597
nppes,1528133782,"V KARE, PA",,11209 COMMERCE DR N,CHAMPLIN,MN,55316,763-323-6564,Dentist,2025-09-11,45.15768761711,-93.393196680485
nppes,1538383369,VALLEY DENTAL ASSOCIATES,,814 N WALNUT ST,CHASKA,MN,55318,952-448-4204,Dentist,2009-09-28,44.792337248681,-93.600969370841
nppes,1215874912,"VICTORIA ORTHODONTICS, LLC",,7980 ROSE ST STE 1,VICTORIA,MN,55386,952-222-1432,"Dentist, Orthodontics and Dentofacial Orthopedics",2026-04-30,44.858449420792,-93.663727884273
nppes,1093442048,WANG PERIODONTICS PLLC,MAPLE GROVE PERIODONTICS AND IMPLANT DENTISTRY,12000 ELM CREEK BLVD N STE 320,MAPLE GROVE,MN,55369,763-420-0200,"Dentist, Periodontics",2022-09-07,45.09445104707,-93.43443540467
nppes,1659554517,"WAYZATA DENTAL, LTD.",WAYZATA DENTAL,"250 CENTRAL AVE N, SUITE 202",WAYZATA,MN,55391,952-473-4900,"Dentist, General Practice",2007-12-13,44.973612312367,-93.501984280644
nppes,1508926841,WAYZATA ENDODONTICS PA,,"250 N CENTRAL AVE, SUITE 303",WAYZATA,MN,55391,952-476-0070,"Dentist, Endodontics",2020-08-22,44.973612312367,-93.501984280644
nppes,1386189272,"WAYZATA ENDODONTICS, P.A.",,"101 LAKE STREET WEST, SUITE 100",WAYZATA,MN,55391,952-476-0070,"Dentist, Endodontics",2016-12-30,44.970539480591,-93.522747720085
nppes,1851459887,"WILLIAM J. DUNLAP, D.D.S., P.A.",CEDAR ISLAND DENTAL,7378 KIRKWOOD CT,MAPLE GROVE,MN,55369,763-391-7600,"Dentist, General Practice",2020-08-22,45.088959164476,-93.433591838663
nppes,1902943657,WILLIAM W WAGNILD DDS PA,CEDAR HILLS DENTAL CENTER,10976 CEDAR LAKE RD,MINNETONKA,MN,55305,952-544-2225,"Dentist, General Practice",2012-10-18,44.952717170096,-93.417481240996
nppes,1154820132,WINSTED DENTAL PLLC,WATERTOWN DENTAL,229 LEWIS AVENUE SOUTH,WATERTOWN,MN,55388,952-955-2650,"Dentist, General Practice",2019-06-11,44.962436258709,-93.84831307411
nppes,1972372423,WLD IMPLANTS,,130 PIONEER TRL,CHASKA,MN,55318,952-361-3740,Dentist,2023-12-26,44.826788327277,-93.524386668451
nppes,1942608377,"2010 DENTISTRY, PA",CROSSTOWN FAMILY DENTAL,2010 W 66TH ST,RICHFIELD,MN,55423,612-866-5014,"Dentist, General Practice",2014-12-17,44.883557434922,-93.305001264034
nppes,1902920382,44TH STREET DENTAL,,3925 W 44TH ST,EDINA,MN,55424,952-922-2159,"Dentist, General Practice",2020-08-22,44.922428986828,-93.329756227132
nppes,1194885491,"50TH AND FRANCE DENTAL CARE, P.A.",,"3939 W 50TH ST, SUITE 210",EDINA,MN,55424,952-922-5561,"Dentist, General Practice",2020-08-22,44.91247256373,-93.329585293396
nppes,1689847519,901 FAMILY DENTISTRY P.A.,901 FAMILY DENTISTRY INC.,901 23RD AVE NE,MINNEAPOLIS,MN,55418,612-789-9444,Dentist,2008-04-11,45.010929279126,-93.249033972536
nppes,1306933577,A GENTLE DENTAL CENTER P.A.,,4930 42ND AVE N,ROBBINSDALE,MN,55422,763-537-4531,Dentist,2020-08-22,45.031414324438,-93.342223935569
nppes,1619345170,"A-TEAM ORTHODONTICS, PLLC",ZAPFEL ORTHODONTICS,1130 COUNTY ROAD 10,SPRING LAKE PARK,MN,55432,763-784-0420,"Dentist, Orthodontics and Dentofacial Orthopedics",2015-09-14,45.122308564994,-93.244759865174
nppes,1538220207,ABERDEEN DENTAL ASSOCIATES,,"11800 ABERDEEN ST NE, SUITE 110",BLAINE,MN,55449,763-786-4280,"Dentist, General Practice",2020-08-22,45.184437417368,-93.232873099149
nppes,1548282585,"ADT DENTAL, LTD.",,2232 HENNEPIN AVE,MINNEAPOLIS,MN,55405,612-377-6108,"Dentist, General Practice",2020-08-22,44.960204612814,-93.293348026142
nppes,1275707580,ADVANCED DENTAL GROUP,,3909 SILVER LAKE RD NE,MINNEAPOLIS,MN,55421,612-789-3573,"Dentist, General Practice",2008-04-17,45.039734914123,-93.218200466106
nppes,1760693972,ADVANCED DENTISTRY INC.,,5020 MINNETONKA BLVD,ST LOUIS PARK,MN,55416,952-285-1677,"Dentist, General Practice",2020-08-22,44.948531306274,-93.343875025211
nppes,1700589264,ADVANCED RECONSTRUCTIVE DENTISTRY PLLC,,6545 FRANCE AVE S STE 680,EDINA,MN,55435,952-922-5326,"Dentist, Prosthodontics",2023-03-23,44.884796694699,-93.328756101197
nppes,1477392116,"AFFORDABLE DENTURES & IMPLANTS - COON RAPIDS, P.C.",AFFORDABLE DENTURES & IMPLANTS - COON RAPIDS,12761 RIVERDALE BLVD NW STE 103,COON RAPIDS,MN,55448,320-371-0845,"Dentist, General Practice",2024-05-22,45.201156106757,-93.352648377784
nppes,1457393142-pl2,"ALEC H. JARET, DMD, PC",HEALTHDRIVE DENTAL GROUP,7600 FRANCE AVE S STE 1100,EDINA,MN,55435,888-964-6681,Dentist,2024-08-05,44.865443721606,-93.329013866426
nppes,1154763688,"ALL ABOUT SMILES, INC",,1611 COUNTY HIGHWAY 10,SPRING LAKE PARK,MN,55432,763-717-3989,Dentist,2013-07-25,,
nppes,1275770596,AMANA DENTAL CORP.,,2326 CENTRAL AVE NE,MINNEAPOLIS,MN,55418,612-789-2928,"Dentist, General Practice",2009-01-08,45.011235765912,-93.247413901618
nppes,1992979207,"ANGELL FAMILY DENTISTRY, P.A.",ANGELL FAMILY DENTISTRY,423 40TH AVE NE,COLUMBIA HEIGHTS,MN,55421,763-788-2215,"Dentist, General Practice",2023-03-07,45.041021824306,-93.261110827666
nppes,1164125753,ANTHONY ONGARO DDS PA,,2708 JOHNSON ST NE,MINNEAPOLIS,MN,55418,612-789-6543,"Dentist, General Practice",2023-03-23,45.017015088575,-93.237208845653
