osm_key,nppes_key,osm_source,osm_record_id,osm_name,osm_other_names,osm_address,osm_postal_code,osm_phone,nppes_source,nppes_record_id,nppes_name,nppes_other_names,nppes_address,nppes_postal_code,nppes_phone,distance_m
osm:way/603434089,nppes:1255491866,osm,way/603434089,Zirbel Orthodontics,,,,,nppes,1255491866,"INTEGRITY DENTAL CARE, P.A.",,7500 80TH ST S,55016,651-459-3039,283
osm:way/603434089,nppes:1447193297-pl1,osm,way/603434089,Zirbel Orthodontics,,,,,nppes,1447193297-pl1,MCFARLAND PLLC,,7501 80TH ST S STE 110,55016,651-459-7888,265
osm:way/603434089,nppes:1497348239-pl1,osm,way/603434089,Zirbel Orthodontics,,,,,nppes,1497348239-pl1,PERIODONTAL CENTER,THE PERIODONTAL CENTER,7791 79TH ST S,55016,715-690-3050,117
osm:way/603434089,nppes:1801068358,osm,way/603434089,Zirbel Orthodontics,,,,,nppes,1801068358,AL M VIRGEN DMD PA,ALL SMILES DENTISTRY,"7501 80TH ST S, SUITE 2",55016,651-459-7888,265
osm:way/605053952,nppes:1114360492,osm,way/605053952,East Dental Family Dentistry,,1346 Payne Avenue,,+1 651-774-6085,nppes,1114360492,INSIDE EDGE DENTAL PLLC,EAST DENTAL,1346 PAYNE AVE,55130,651-774-6085,15
osm:way/605096310,nppes:1528129293,osm,way/605096310,Natural Dental,,1439 Arcade Street,,,nppes,1528129293,ARCADE DENTAL ASSOCIATES PLLP,,1439 ARCADE STREET,55106,651-776-4766,27
osm:way/608991745,nppes:1689732133,osm,way/608991745,Northpark Dental,,9120 Baltimore Street Northeast,55449,,nppes,1689732133,"PDG,P.A.",PARK DENTAL,"4670 PARK NICOLLET AVE SE, SUITE 100",55372,952-447-7606,
osm:way/608991745,nppes:1710161500,osm,way/608991745,Northpark Dental,,9120 Baltimore Street Northeast,55449,,nppes,1710161500,NORTHPARK DENTAL,,9120 BALTIMORE ST NE,55449,763-786-1560,62
osm:way/636034786,nppes:1437704020,osm,way/636034786,Grand Avenue Smiles,,1845 Grand Avenue,55105,+16516905262,nppes,1437704020,GRAND AVENUE SMILES,,1845 GRAND AVENUE,55105,651-690-5262,41
osm:way/697893580,nppes:1851466155,osm,way/697893580,Chalet Dental,,1651 Dale Street North,55117,+1-651-413-9150,nppes,1851466155,CHALET DENTAL CARE,,1651 N DALE ST,55117,651-488-5888,26
osm:way/766562945,nppes:1437267598,osm,way/766562945,Larson Dental,,1632 Northeast Washington Street,55413,,nppes,1437267598,KIM F LARSON,LARSON DENTAL,1632 WASHINGTON ST NE,55413,612-789-2853,64
osm:way/766562945,nppes:1922726280,osm,way/766562945,Larson Dental,,1632 Northeast Washington Street,55413,,nppes,1922726280,LARSON DENTAL LLC,,1632 WASHINGTON ST NE,55413,612-789-2853,64
osm:way/778595987,nppes:1376409276,osm,way/778595987,Chicago Lake Family Dental,,,,,nppes,1376409276,"SOUTHSIDE COMMUNITY HEALTH SERVICES, INC.",SOUTHSIDE EAST LAKE STREET DENTAL CLINIC,1000 E LAKE ST,55407,612-822-9030,294
osm:way/778595987,nppes:1497936389,osm,way/778595987,Chicago Lake Family Dental,,,,,nppes,1497936389,CHICAGO LAKE DENTAL,,2900 CHICAGO AVE,55407,612-823-2080,33
osm:way/787322538,nppes:1477659050,osm,way/787322538,Pierce Dental Care,,,,,nppes,1477659050,"BRIAN L. PIERCE, D.D.S., P.A.",,"969 OLD HIGHWAY 8 NW, SUITE 200",55112,651-639-8445,54
osm:way/796682451,nppes:1689732133,osm,way/796682451,Park Dental,,13961,,,nppes,1689732133,"PDG,P.A.",PARK DENTAL,"4670 PARK NICOLLET AVE SE, SUITE 100",55372,952-447-7606,
osm:way/796682451,nppes:1689842841,osm,way/796682451,Park Dental,,13961,,,nppes,1689842841,"ST. CROIX VALLEY DENTAL, PLLC",NORTHERN ORTHODONTICS,13961 60TH ST N,55082,651-351-7777,146
osm:way/796682451,nppes:1740259464,osm,way/796682451,Park Dental,,13961,,,nppes,1740259464,"ST. CROIX VALLEY DENTAL, PLLC",ST CROIX VALLEY DENTAL,13961 60TH ST. NORTH,55082,651-439-2600,146
osm:way/796682451,nppes:1841417003,osm,way/796682451,Park Dental,,13961,,,nppes,1841417003,"TOWN DENTAL, PA",,407 CITY HALL PLZ,55318,952-448-3077,
osm:way/802023323,nppes:1295890895,osm,way/802023323,Cherokee Dentist,,374 Annapolis Street,55118,+1-651-457-6231,nppes,1295890895,"CHEROKEE DENTAL, P.A.",,374 ANNAPOLIS ST W,55118,651-457-6231,49
osm:way/914286353,nppes:1023681152,osm,way/914286353,Family Orthodontics,,5804 Excelsior Boulevard,55416,+19529227117,nppes,1023681152,"ORTHODONTIC PARTNERS OF MINNESOTA, PLLC",DUNN ORTHODONTICS,650 COMMERCE DR STE 170,55125,651-738-3866,
osm:way/914286353,nppes:1356967061,osm,way/914286353,Family Orthodontics,,5804 Excelsior Boulevard,55416,+19529227117,nppes,1356967061,ROSEMARY LELICH PA,,5804 EXCELSIOR BLVD,55416,952-922-7117,16
osm:way/914286353,nppes:1801991146,osm,way/914286353,Family Orthodontics,,5804 Excelsior Boulevard,55416,+19529227117,nppes,1801991146,FAMILY ORTHODONTICS PA,,5804 EXCELSIOR BLVD,55416,952-922-7117,16
osm:way/918683583,nppes:1043715204,osm,way/918683583,Pilot Knob Dental Care,,,,,nppes,1043715204,"MINNESOTA DENTAL PROFESSIONALS, P.C.",PILOT KNOB DENTAL CARE,16138 PILOT KNOB RD,55044,952-679-7779,50
osm:way/918683583,nppes:1043715204-pl1,osm,way/918683583,Pilot Knob Dental Care,,,,,nppes,1043715204-pl1,"MINNESOTA DENTAL PROFESSIONALS, P.C.",PILOT KNOB DENTAL CARE,16138 PILOT KNOB RD,55044,612-354-8875,50
osm:way/918683583,nppes:1578505152-pl6,osm,way/918683583,Pilot Knob Dental Care,,,,,nppes,1578505152-pl6,MINNESOTA ORTHODONTICS,NORTHFIELD ORTHODONTICS,16106 PILOT KNOB RD STE 120,55044,651-450-7273,92
osm:way/92189751,nppes:1821493396,osm,way/92189751,Fiant Dental,,3225 Lyndale Avenue South,55408,,nppes,1821493396,"FIANT DENTAL, PLLC",,2937 LYNDALE AVE S,55408,612-827-7400,625
osm:way/93677602,nppes:1407973605,osm,way/93677602,Children's Dental Services,,728 Hennepin Avenue East,55414,,nppes,1407973605,CHILDRENS DENTAL SERVICES INC,,636 BROADWAY ST. NE,55413,612-746-1530,1094
osm:way/93677602,nppes:1669842662-pl1,osm,way/93677602,Children's Dental Services,,728 Hennepin Avenue East,55414,,nppes,1669842662-pl1,CHILDREN'S DENTAL SERVICES,,636 BROADWAY ST NE,55413,612-746-1530,1094
osm:way/93677602,nppes:1669842662-pl2,osm,way/93677602,Children's Dental Services,,728 Hennepin Avenue East,55414,,nppes,1669842662-pl2,CHILDREN'S DENTAL SERVICES,,636 BROADWAY ST NE,55413,612-746-1530,1094
osm:way/958658188,nppes:1295859676,osm,way/958658188,Mill City Dental,,2218 Laurel Avenue West,55405,+16123773740,nppes,1295859676,ST CROIX VALLEY DENTAL PLLC,CITY WALK DENTAL,"10035 CITY WALK DR, STE A LAKE ELMO DENTAL",55042,651-714-5555,
osm:way/958658188,nppes:1982311916,osm,way/958658188,Mill City Dental,,2218 Laurel Avenue West,55405,+16123773740,nppes,1982311916,MILL CITY DENTAL PA,,2218 LAUREL AVE,55405,612-377-3740,24
osm:way/974484284,nppes:1073789913,osm,way/974484284,Excel Dentistry,,8001 State Highway 7 Service Road,55426,,nppes,1073789913,EXCEL DENTISTRY,,"8001 HIGHWAY 7, SUITE 100",55426,952-746-3233,73
osm:way/974484284,nppes:1235008343,osm,way/974484284,Excel Dentistry,,8001 State Highway 7 Service Road,55426,,nppes,1235008343,ST. LOUIS PARK DENTAL PLLC,,"8001 MN-7, SUITE 300",55426,952-920-4060,73
osm:way/974484284,nppes:1396914685,osm,way/974484284,Excel Dentistry,,8001 State Highway 7 Service Road,55426,,nppes,1396914685,"MICHAEL J NELSON D.D.S., PA",,"8001 HIGHWAY 7, #300",55426,952-920-4060,73
osm:way/974484284,nppes:1497149496,osm,way/974484284,Excel Dentistry,,8001 State Highway 7 Service Road,55426,,nppes,1497149496,"KNOLLWOOD DENTISTRY, PC",KNOLLWOOD DENTISTRY,8454 HIGHWAY 7,55426,952-933-3667,266
osm:way/993142838,nppes:1073789913,osm,way/993142838,Rhode Island Dental,,3645 Rhode Island Avenue South,55426,,nppes,1073789913,EXCEL DENTISTRY,,"8001 HIGHWAY 7, SUITE 100",55426,952-746-3233,254
osm:way/993142838,nppes:1235008343,osm,way/993142838,Rhode Island Dental,,3645 Rhode Island Avenue South,55426,,nppes,1235008343,ST. LOUIS PARK DENTAL PLLC,,"8001 MN-7, SUITE 300",55426,952-920-4060,254
osm:way/993142838,nppes:1346273059,osm,way/993142838,Rhode Island Dental,,3645 Rhode Island Avenue South,55426,,nppes,1346273059,"RHODE ISLAND DENTAL, P.A.",,3645 RHODE ISLAND AVE S,55426,952-938-7628,85
osm:way/993142838,nppes:1396914685,osm,way/993142838,Rhode Island Dental,,3645 Rhode Island Avenue South,55426,,nppes,1396914685,"MICHAEL J NELSON D.D.S., PA",,"8001 HIGHWAY 7, #300",55426,952-920-4060,254
