pair_key,verdict,routed_by,score,block,a_source,a_record_id,a_name,a_other_names,a_address,a_postal_code,a_phone,b_source,b_record_id,b_name,b_other_names,b_address,b_postal_code,b_phone,distance_m
nppes:1407923733|osm:node/7147762888,auto_merge,score,0.950,address+nearby+phone,nppes,1407923733,TODD A THAYER DDS MS PA,THAYER ORTHODONTICS,1050 LARPEUTEUR AVENUE WEST,55113,651-488-5622,osm,node/7147762888,Thayer Orthodontics,,1050 Larpenteur Avenue West,55113,+1-651-488-5622,71
nppes:1407923733|osm:node/7147762889,distinct,,0.230,address,nppes,1407923733,TODD A THAYER DDS MS PA,THAYER ORTHODONTICS,1050 LARPEUTEUR AVENUE WEST,55113,651-488-5622,osm,node/7147762889,St. Paul Family Dentistry,,1050 Larpenteur Avenue West,55113,+1-651-488-5522,57
nppes:1407945199|nppes:1477634343,distinct,,0.450,phone,nppes,1407945199,"METROPOLITAN ENDODONTICS, LTD.",,"625 E NICOLLET BLVD, SUITE 340",55337,952-435-0370,nppes,1477634343,"METROPOLITAN ENDODONTICS, LTD.",,2125 UPPER 55TH ST E,55077,952-435-0370,20509
nppes:1407973605|nppes:1669842662-pl1,auto_merge,score,0.888,address+nearby+phone,nppes,1407973605,CHILDRENS DENTAL SERVICES INC,,636 BROADWAY ST. NE,55413,612-746-1530,nppes,1669842662-pl1,CHILDREN'S DENTAL SERVICES,,636 BROADWAY ST NE,55413,612-746-1530,0
nppes:1407973605|nppes:1669842662-pl2,auto_merge,score,0.888,address+nearby+phone,nppes,1407973605,CHILDRENS DENTAL SERVICES INC,,636 BROADWAY ST. NE,55413,612-746-1530,nppes,1669842662-pl2,CHILDREN'S DENTAL SERVICES,,636 BROADWAY ST NE,55413,612-746-1530,0
nppes:1417015009|osm:node/3627771163,review,score,0.800,address+nearby+phone,nppes,1417015009,"PDG,P.A.",PARK DENTAL,917 GRAND AVE,55105,651-221-1902,osm,node/3627771163,Park Dental Grand,,"917 Grand Avenue, Ste 5",55105,+1-651-221-1902,50
nppes:1417340563|nppes:1558349035,distinct,,0.295,address,nppes,1417340563,MIRACLE MILE DENTISTRY PA,36TH STREET DENTAL,5806A W 36TH ST,55416,952-929-5292,nppes,1558349035,EDWARD R BICK DDS PA,,5806A W 36TH ST,55416,952-988-5890,0
nppes:1417340563|nppes:1790435428,review,score,0.726,address+nearby+phone,nppes,1417340563,MIRACLE MILE DENTISTRY PA,36TH STREET DENTAL,5806A W 36TH ST,55416,952-929-5292,nppes,1790435428,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE ST. LOUIS PARK WEST 36TH STREET,5806 W 36TH ST STE A,55416,952-929-5292,0
nppes:1417447210-pl1|osm:way/157489499,distinct,,0.258,address,nppes,1417447210-pl1,HIBERNATION SLEEP MN LLC,,2278 COMO AVE,55108,651-888-4680,osm,way/157489499,Saint Anthony Park Dental Care,,2278 Como Avenue,55108,+1-651-644-9216,20
nppes:1417447210|nppes:1417447210-pl1,review,score,0.750,phone,nppes,1417447210,HIBERNATION SLEEP MN LLC,,2233 ENERGY PARK DR STE 400,55108,651-888-4680,nppes,1417447210-pl1,HIBERNATION SLEEP MN LLC,,2278 COMO AVE,55108,651-888-4680,821
nppes:1417447210|osm:node/11968918163,review,same place,0.428,nearby,nppes,1417447210,HIBERNATION SLEEP MN LLC,,2233 ENERGY PARK DR STE 400,55108,651-888-4680,osm,node/11968918163,Hibernation Sleep MN,,"2233 Energy Park Drive, Suite 400",,,60
nppes:1417581240|nppes:1457411753,distinct,,0.280,address,nppes,1417581240,ELEGANT DENTISTRY PPLC,,6545 FRANCE AVE S STE 681,55435,612-800-8008,nppes,1457411753,JEROME E. EUTENEUER DDS PA,,"6545 FRANCE AVE S, SUITE 270",55435,952-927-7744,0
nppes:1417581240|nppes:1700589264,distinct,,0.360,address,nppes,1417581240,ELEGANT DENTISTRY PPLC,,6545 FRANCE AVE S STE 681,55435,612-800-8008,nppes,1700589264,ADVANCED RECONSTRUCTIVE DENTISTRY PLLC,,6545 FRANCE AVE S STE 680,55435,952-922-5326,0
nppes:1417581240|nppes:1710080809,distinct,,0.290,address,nppes,1417581240,ELEGANT DENTISTRY PPLC,,6545 FRANCE AVE S STE 681,55435,612-800-8008,nppes,1710080809,ENDODONTIC SPECIALISTS PA,,"6545 FRANCE AVE S, SUITE #665",55435,952-927-8694,0
nppes:1417581240|nppes:1821362302,distinct,,0.301,address,nppes,1417581240,ELEGANT DENTISTRY PPLC,,6545 FRANCE AVE S STE 681,55435,612-800-8008,nppes,1821362302,"ORTHODONTIC SPECIALISTS OF MINNESOTA, P.L.L.C.",THE DENTAL SPECIALISTS - ORTHODONTICS,"6545 FRANCE AVE S, SUITE 381",55435,952-926-7766,0
nppes:1417581240|nppes:1881312676,distinct,,0.268,address,nppes,1417581240,ELEGANT DENTISTRY PPLC,,6545 FRANCE AVE S STE 681,55435,612-800-8008,nppes,1881312676,"MARIE JOYCELYN LUA, DMD, MS, PA",,6545 FRANCE AVE S STE 680,55435,952-920-7482,0
nppes:1427151968|nppes:1497624001,distinct,,0.258,address,nppes,1427151968,MICHAEL J KING DDS PA,,2738 WINNETKA AVE NO,55427,763-544-5919,nppes,1497624001,BERGE DENTAL SURGERY D/B/A DENTURES ASAP,,2738 WINNETKA AVE N STE 100,55427,763-316-5918,0
nppes:1427172998|nppes:1538216411,distinct,,0.271,nearby,nppes,1427172998,ORTHODONTIC CARE GROUP,ORTHODONTIC CARE SPECIALISTS,3455 PLYMOUTH BLVD,55447,763-551-8911,nppes,1538216411,MINNESOTA ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS PA,DR. D. ORTHODONTICS,"3475 PLYMOUTH BLVD, SUITE 300",55447,763-559-0559,35
nppes:1427398411|nppes:1831365006,distinct,,0.291,address,nppes,1427398411,PREMIER DENTAL,,"1514 WHITE BEAR AVE N, B",55106,817-733-5469,nppes,1831365006,FRED W CARPENTER DDS,,1514 WHITE BEAR AVE,55106,651-771-7719,0
nppes:1427623966|nppes:1720647589,distinct,,0.269,nearby,nppes,1427623966,"MINNESOTA DENTAL PROFESSIONALS, P.C.",PINE ARBOR DENTAL CARE,6939 PINE ARBOR DR S STE 104,55016,651-459-3514,nppes,1720647589,LINDGREN DENTAL CARE PLLC,LINDGREN DENTAL CARE,6936 PINE ARBOR DR S STE 210,55016,651-769-1000,13
nppes:1427623966|osm:node/12029268613,distinct,,0.219,nearby,nppes,1427623966,"MINNESOTA DENTAL PROFESSIONALS, P.C.",PINE ARBOR DENTAL CARE,6939 PINE ARBOR DR S STE 104,55016,651-459-3514,osm,node/12029268613,Lindgren Dental Care,,,,,76
nppes:1427623966|osm:node/5729081339,review,same place,0.500,nearby,nppes,1427623966,"MINNESOTA DENTAL PROFESSIONALS, P.C.",PINE ARBOR DENTAL CARE,6939 PINE ARBOR DR S STE 104,55016,651-459-3514,osm,node/5729081339,Pine Arbor Dental Care,,,,,82
nppes:1427773225|osm:way/1257036315,review,score,0.650,address+nearby,nppes,1427773225,"MINNESOTA DENTAL PROFESSIONALS, P.C.",RIVERSIDE VALLEY DENTAL CARE,8350 HANSEN AVE,55379,612-213-2264,osm,way/1257036315,Riverside Valley Dental Care,,8350 Hansen Avenue,55379,,86
nppes:1437225554|nppes:1699267633,distinct,,0.327,address,nppes,1437225554,"PDG, P.A.",PARK DENTAL,1150 HAZELTINE BLVD,55318,952-361-0777,nppes,1699267633,"ORTHODONTIC SPECIALISTS OF MINNESOTA, P.L.L.C.",THE DENTAL SPECIALISTS- ORTHODONTICS,1150 HAZELTINE BLVD,55318,952-241-5860,0
nppes:1437225554|osm:way/1021270932,distinct,,0.277,address,nppes,1437225554,"PDG, P.A.",PARK DENTAL,1150 HAZELTINE BLVD,55318,952-361-0777,osm,way/1021270932,The Dental Specialists Orthodontics,,1150 Hazeltine Boulevard,55318,,283
nppes:1437267598|nppes:1922726280,auto_merge,score,0.921,address+nearby+phone,nppes,1437267598,KIM F LARSON,LARSON DENTAL,1632 WASHINGTON ST NE,55413,612-789-2853,nppes,1922726280,LARSON DENTAL LLC,,1632 WASHINGTON ST NE,55413,612-789-2853,0
nppes:1437267598|osm:way/766562945,review,score,0.650,address+nearby,nppes,1437267598,KIM F LARSON,LARSON DENTAL,1632 WASHINGTON ST NE,55413,612-789-2853,osm,way/766562945,Larson Dental,,1632 Northeast Washington Street,55413,,64
nppes:1437275039|nppes:1558848119,distinct,,0.098,phone,nppes,1437275039,JENSEN & JENSEN DDS PA,,2480 WHITE BEAR AVE N STE 201,55109,651-770-3014,nppes,1558848119,"CAITLIN HEMMERICH, DDS, PA",RIDGE PERIODONTICS & DENTAL IMPLANTS,3033 HAZELWOOD ST,55109,651-770-3014,2377
nppes:1437275039|nppes:1710442413,distinct,,0.260,address,nppes,1437275039,JENSEN & JENSEN DDS PA,,2480 WHITE BEAR AVE N STE 201,55109,651-770-3014,nppes,1710442413,SMILES IN MOTION OF MINNESOTA PC,GREAT RIVER ORTHODONTICS|SMILES IN MOTION,2480 WHITE BEAR AVE N,55109,651-777-8182,0
nppes:1437275039|osm:node/7201827393,distinct,,0.215,address,nppes,1437275039,JENSEN & JENSEN DDS PA,,2480 WHITE BEAR AVE N STE 201,55109,651-770-3014,osm,node/7201827393,Family Dentistry,Dr Roger C Stoddard Family Dental Clinic,2480 White Bear Avenue,55109,+1-651-776-1597,84
nppes:1437275039|osm:node/7201827394,distinct,,0.292,address,nppes,1437275039,JENSEN & JENSEN DDS PA,,2480 WHITE BEAR AVE N STE 201,55109,651-770-3014,osm,node/7201827394,Jensen and Jensen Periodontics - Implants,,"2480 White Bear Avenue, #201",55109,,78
nppes:1437275039|osm:node/7201827396,distinct,,0.242,address,nppes,1437275039,JENSEN & JENSEN DDS PA,,2480 WHITE BEAR AVE N STE 201,55109,651-770-3014,osm,node/7201827396,"Orthodontics - David C Dueval, DDS, MS",,2480 White Bear Avenue,55109,,78
nppes:1437369105|osm:way/533507284,distinct,,0.297,address,nppes,1437369105,SMILE DESIGN FAMILY DENTISTRY,,1121 TOWN CENTRE DR STE 200,55123,651-454-4771,osm,way/533507284,Midwest Dental,,1121 Town Centre Drive,55123,,43
nppes:1437403953|nppes:1780236539,distinct,,0.245,phone,nppes,1437403953,"MODERN CARE ENDODONTICS, LLC",,18572 JOPLIN AVENUE,55044,952-920-4400,nppes,1780236539,MODERN CARE ENDODONTICS OF APPLE VALLEY,,15160 FOLIAGE AVE STE 100,55124,952-920-4400,8248
nppes:1437496098|osm:way/126130354,review,same place,0.538,address+nearby,nppes,1437496098,MAPLEWOOD PEDIATRIC DENTISTRY PLLC,,1915 COUNTY ROAD D E,55109,651-779-9002,osm,way/126130354,MapleTree Pediatric Dentistry,,1915 County Road D,55109,,42
nppes:1437580818|nppes:1588774152,auto_merge,score,1.000,address+nearby+phone,nppes,1437580818,BRITE SMILES DENTAL CARE,,8977 HUNTERS WAY,55124,952-891-8484,nppes,1588774152,DENNIS C SIMMONS DDS PA,BRITE SMILES DENTAL CARE,8977 HUNTERS WAY,55124,952-891-8484,0
nppes:1437580818|osm:way/527997535,distinct,,0.598,address,nppes,1437580818,BRITE SMILES DENTAL CARE,,8977 HUNTERS WAY,55124,952-891-8484,osm,way/527997535,Brite Smile Dental Care,,8977 Hunters Way,55124,,319
nppes:1437704020|osm:way/636034786,auto_merge,score,1.000,address+nearby+phone,nppes,1437704020,GRAND AVENUE SMILES,,1845 GRAND AVENUE,55105,651-690-5262,osm,way/636034786,Grand Avenue Smiles,,1845 Grand Avenue,55105,+16516905262,41
nppes:1437754215|nppes:1518407014,review,score,0.654,address+phone,nppes,1437754215,"MINNESOTA DENTAL PROFESSIONALS, P.C.",MOSAIC DENTAL-BURNSVILLE/NICOLLET,12401 NICOLLET AVE STE 2,55337,952-890-4255,nppes,1518407014,EV DENTAL P.A,,12401 NICOLLET AVE,55337,952-890-4255,0
nppes:1437847654|osm:node/12335504029,review,score,0.800,nearby+phone,nppes,1437847654,INTERLACHEN DENTAL ASSOCIATES,,"5101 VERNON AVE S, STE 1B",55436,952-920-9579,osm,node/12335504029,Interlachen Dental Associates,,,,+1 952 920 9579,65
nppes:1447193297-pl1|nppes:1801068358,review,keys agree,0.578,address+phone,nppes,1447193297-pl1,MCFARLAND PLLC,,7501 80TH ST S STE 110,55016,651-459-7888,nppes,1801068358,AL M VIRGEN DMD PA,ALL SMILES DENTISTRY,"7501 80TH ST S, SUITE 2",55016,651-459-7888,0
nppes:1447350509|nppes:1518616614,distinct,,0.288,address,nppes,1447350509,"FAMILY ORTHODONTIC SPECIALISTS, PLC",WOODLAKE ORTHODONTICS RICHFIELD,6601 LYNDALE AVE S STE 240,55423,612-861-9123,nppes,1518616614,"NORTHLAND DENTAL PARTNERS, PLLC",MN DENTALCARE,6601 LYNDALE AVE S STE 230,55423,612-866-1234,0
nppes:1447350509|nppes:1598865651,review,score,0.800,address+nearby+phone,nppes,1447350509,"FAMILY ORTHODONTIC SPECIALISTS, PLC",WOODLAKE ORTHODONTICS RICHFIELD,6601 LYNDALE AVE S STE 240,55423,612-861-9123,nppes,1598865651,FAMILY ORAL SURGERY SPECIALISTS PLC,METRO DENTALCARE SPECIALTY CENTER RICHFIELD - ORAL SURGERY,6601 LYNDALE AVE S STE 230,55423,612-861-9123,0
nppes:1447350509|nppes:1639815434,review,same place,0.550,nearby,nppes,1447350509,"FAMILY ORTHODONTIC SPECIALISTS, PLC",WOODLAKE ORTHODONTICS RICHFIELD,6601 LYNDALE AVE S STE 240,55423,612-861-9123,nppes,1639815434,FAMILY ORTHODONTIC SPECIALISTS PLC,WOODLAKE ORTHODONTICS RICHFIELD,6602 LYNDALE AVE S STE 230A,55423,612-869-8834,13
nppes:1447350509|nppes:1679673867,review,same place,0.576,address+nearby,nppes,1447350509,"FAMILY ORTHODONTIC SPECIALISTS, PLC",WOODLAKE ORTHODONTICS RICHFIELD,6601 LYNDALE AVE S STE 240,55423,612-861-9123,nppes,1679673867,FAMILY ENDODONTIC SPECIALISTS PLC,METRO DENTALCARE RICHFIELD,6601 LYNDALE AVE S STE 220A,55423,612-866-1234,0
nppes:1447350509|nppes:1720188998,review,keys agree,0.585,address+phone,nppes,1447350509,"FAMILY ORTHODONTIC SPECIALISTS, PLC",WOODLAKE ORTHODONTICS RICHFIELD,6601 LYNDALE AVE S STE 240,55423,612-861-9123,nppes,1720188998,"METRO DENTALCARE, PLC",,"6601 LYNDALE AVE S, SUITE 220",55423,612-861-9123,0
nppes:1447350509|nppes:1861140501,review,same place,0.576,address+nearby,nppes,1447350509,"FAMILY ORTHODONTIC SPECIALISTS, PLC",WOODLAKE ORTHODONTICS RICHFIELD,6601 LYNDALE AVE S STE 240,55423,612-861-9123,nppes,1861140501,FAMILY ENDODONTIC SPECIALISTS PLC,METRO DENTALCARE SPECIALTY CENTER RICHFIELD - ENDODONTICS,6601 LYNDALE AVE S STE 230A,55423,612-638-1206,0
nppes:1447372859|nppes:1538830005,distinct,,0.497,phone,nppes,1447372859,SCOTT R. KOIDAHL DDS PA,DOWNTOWN DENTAL ASSOCIATES,"825 NICOLLET MALL, SUITE 731",55402,612-339-5808,nppes,1538830005,DOWNTOWN DENTAL PROFESSIONALS LLC,,121 S 8TH ST STE 199,55402,612-339-5808,151
nppes:1447372859|nppes:1649867334,distinct,,0.260,address,nppes,1447372859,SCOTT R. KOIDAHL DDS PA,DOWNTOWN DENTAL ASSOCIATES,"825 NICOLLET MALL, SUITE 731",55402,612-339-5808,nppes,1649867334,MSP ORTHODONTICS PLLC,,825 NICOLLET MALL STE 531,55402,612-332-4344,0
nppes:1447372859|nppes:1659039444,distinct,,0.307,address,nppes,1447372859,SCOTT R. KOIDAHL DDS PA,DOWNTOWN DENTAL ASSOCIATES,"825 NICOLLET MALL, SUITE 731",55402,612-339-5808,nppes,1659039444,MINNEAPOLIS DENTAL PROFESSIONALS LLC,,825 NICOLLET MALL STE 939,55402,612-338-1255,0
nppes:1447372859|nppes:1669199741,distinct,,0.259,address,nppes,1447372859,SCOTT R. KOIDAHL DDS PA,DOWNTOWN DENTAL ASSOCIATES,"825 NICOLLET MALL, SUITE 731",55402,612-339-5808,nppes,1669199741,METROPOLITAN PERIODONTISTS,,"825 NICOLLET MALL, STE. 210",55402,612-332-0869,0
nppes:1447372859|nppes:1821746249,distinct,,0.374,address,nppes,1447372859,SCOTT R. KOIDAHL DDS PA,DOWNTOWN DENTAL ASSOCIATES,"825 NICOLLET MALL, SUITE 731",55402,612-339-5808,nppes,1821746249,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE DOWNTOWN MINNEAPOLIS,825 NICOLLET MALL STE 1025,55402,612-333-2879,0
nppes:1447372859|nppes:1841656410,distinct,,0.333,address,nppes,1447372859,SCOTT R. KOIDAHL DDS PA,DOWNTOWN DENTAL ASSOCIATES,"825 NICOLLET MALL, SUITE 731",55402,612-339-5808,nppes,1841656410,CITYSCAPE DENTAL PA,,"825 NICOLLET MALL, SUITE# 1921",55402,612-332-5916,0
nppes:1447372859|nppes:1861138133,distinct,,0.350,address,nppes,1447372859,SCOTT R. KOIDAHL DDS PA,DOWNTOWN DENTAL ASSOCIATES,"825 NICOLLET MALL, SUITE 731",55402,612-339-5808,nppes,1861138133,DOWNTOWN PERIODONTICS AND IMPLANT DENTISTRY,,"825 NICOLLET MALL, SUITE 725",55402,612-339-5593,0
nppes:1447372859|nppes:1982775235,distinct,,0.259,address,nppes,1447372859,SCOTT R. KOIDAHL DDS PA,DOWNTOWN DENTAL ASSOCIATES,"825 NICOLLET MALL, SUITE 731",55402,612-339-5808,nppes,1982775235,"METROPOLITAN PERIODONTISTS, P.A.",,"825 NICOLLET MALL, SUITE 210",55402,612-332-0869,0
nppes:1447416607|nppes:1942018825,review,score,0.760,address+nearby+phone,nppes,1447416607,ISLES DENTAL ASSOCIATES P.A,,2534 HENNEPIN AVE,55405,612-374-4321,nppes,1942018825,ISLES DENTAL PLLC,,2534 HENNEPIN AVE,55405,612-374-4321,0
nppes:1447416607|osm:node/6829122522,review,score,0.625,nearby+phone,nppes,1447416607,ISLES DENTAL ASSOCIATES P.A,,2534 HENNEPIN AVE,55405,612-374-4321,osm,node/6829122522,Isles Dental,,2534 Hennepin Avenue South,,+1-612-374-4321,31
nppes:1447422175|nppes:1598449688,review,score,0.603,address+phone,nppes,1447422175,"ENTERPRISE DENTAL, INC.",,2418 ENTERPRISE DR UNIT B,55120,651-452-2116,nppes,1598449688,GHASSEMLOUEI AND GUNDERSON DENTAL PRACTICE PLLC,,2418 ENTERPRISE DR UNIT B,55120,651-452-2116,0
nppes:1447506571|nppes:1821199852,distinct,,0.257,address,nppes,1447506571,GERALD D. CAVANAUGH & WILLIAM F. LILJEMARK,EDINA ORTHODONTIC ASSOCIATES,"3939 W. 50TH ST, SUITE #207",55424,952-926-2335,nppes,1821199852,MICHAEL T KRATZ DDS PA,,"3939 W 50TH STREET, #208",55424,952-922-2214,0
nppes:1447506571|nppes:1962127464,distinct,,0.374,address,nppes,1447506571,GERALD D. CAVANAUGH & WILLIAM F. LILJEMARK,EDINA ORTHODONTIC ASSOCIATES,"3939 W. 50TH ST, SUITE #207",55424,952-926-2335,nppes,1962127464,EDINA ENDODONTICS PLLC,,"3939 WEST 50TH STREET, SUITE 201",55424,952-653-4500,0
nppes:1447506571|osm:node/12139088881,distinct,,0.191,nearby,nppes,1447506571,GERALD D. CAVANAUGH & WILLIAM F. LILJEMARK,EDINA ORTHODONTIC ASSOCIATES,"3939 W. 50TH ST, SUITE #207",55424,952-926-2335,osm,node/12139088881,Edina Endodontics,,,,,73
nppes:1447506571|osm:node/12139088883,distinct,,0.228,nearby,nppes,1447506571,GERALD D. CAVANAUGH & WILLIAM F. LILJEMARK,EDINA ORTHODONTIC ASSOCIATES,"3939 W. 50TH ST, SUITE #207",55424,952-926-2335,osm,node/12139088883,Edina Orthodontics - 50th & France,,,,,78
nppes:1447860523|osm:node/5361754637,auto_merge,score,0.857,address+nearby+phone,nppes,1447860523,MODERN DENTAL PROFESSIONALS MINNESOTA PC,MIDWEST DENTAL - SEWARD,2010 27TH AVE S,55406,612-336-8478,osm,node/5361754637,Midwest Dental,,2010 27th Avenue South,55406,+1-612-336-8478,15
nppes:1447961750|nppes:1548282585,review,score,0.694,address+nearby+phone,nppes,1447961750,APPLE TREE DENTAL,,2232 HENNEPIN AVE,55405,612-377-6108,nppes,1548282585,"ADT DENTAL, LTD.",,2232 HENNEPIN AVE,55405,612-377-6108,0
nppes:1447961750|nppes:1699601310,distinct,,0.363,address,nppes,1447961750,APPLE TREE DENTAL,,2232 HENNEPIN AVE,55405,612-377-6108,nppes,1699601310,"ONYX DENTAL, PLLC",,2232 HENNEPIN AVE,55405,612-749-3314,0
nppes:1447961750|osm:node/3201016445,distinct,,0.521,nearby+phone,nppes,1447961750,APPLE TREE DENTAL,,2232 HENNEPIN AVE,55405,612-377-6108,osm,node/3201016445,ADT Dental,,"2230,2232 Hennepin Avenue South",55408,+1 612 377 6108,61
nppes:1457064800|nppes:1518572916,distinct,,0.450,phone,nppes,1457064800,"SMILE ORTHODONTICS STILLWATER, LLC",SMILE ORTHODONTICS,2150 3RD AVE STE 110,55303,651-351-7777,nppes,1518572916,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS,2008 FORD PKWY,55116,651-351-7777,35122
nppes:1457064800|nppes:1689842841,distinct,,0.225,phone,nppes,1457064800,"SMILE ORTHODONTICS STILLWATER, LLC",SMILE ORTHODONTICS,2150 3RD AVE STE 110,55303,651-351-7777,nppes,1689842841,"ST. CROIX VALLEY DENTAL, PLLC",NORTHERN ORTHODONTICS,13961 60TH ST N,55082,651-351-7777,47832
nppes:1457064800|nppes:1720479462,distinct,,0.250,address,nppes,1457064800,"SMILE ORTHODONTICS STILLWATER, LLC",SMILE ORTHODONTICS,2150 3RD AVE STE 110,55303,651-351-7777,nppes,1720479462,"GROUP HEALTH PLAN, INC",,"2150 3RD AVE, SUITE 200",55303,763-585-7610,0
nppes:1457064800|nppes:1821690496,review,score,0.750,phone,nppes,1457064800,"SMILE ORTHODONTICS STILLWATER, LLC",SMILE ORTHODONTICS,2150 3RD AVE STE 110,55303,651-351-7777,nppes,1821690496,SMILE ORTHODONTICS STILLWATER LLC,,9424 MAPLE GROVE PKWY N,55311,651-351-7777,
nppes:1457393142-pl2|nppes:1528558244,distinct,,0.296,address,nppes,1457393142-pl2,"ALEC H. JARET, DMD, PC",HEALTHDRIVE DENTAL GROUP,7600 FRANCE AVE S STE 1100,55435,888-964-6681,nppes,1528558244,ON-SITE DENTISTRY,,7600 FRANCE AVE S STE 1100,55435,763-545-7545,0
nppes:1457410482|nppes:1578254710,auto_merge,score,0.950,address+nearby+phone,nppes,1457410482,BRAVELAND FAMILY DENTAL PA,,"2500 COUNTY ROAD 42 W, SUITE 8",55337,952-895-0300,nppes,1578254710,"MINNESOTA DENTAL PROFESSIONALS, P.C.",BRAVELAND FAMILY DENTAL,2500 COUNTY ROAD 42 W STE 8,55337,952-895-0300,0
nppes:1457411753|nppes:1700589264,distinct,,0.265,address,nppes,1457411753,JEROME E. EUTENEUER DDS PA,,"6545 FRANCE AVE S, SUITE 270",55435,952-927-7744,nppes,1700589264,ADVANCED RECONSTRUCTIVE DENTISTRY PLLC,,6545 FRANCE AVE S STE 680,55435,952-922-5326,0
nppes:1457411753|nppes:1710080809,distinct,,0.288,address,nppes,1457411753,JEROME E. EUTENEUER DDS PA,,"6545 FRANCE AVE S, SUITE 270",55435,952-927-7744,nppes,1710080809,ENDODONTIC SPECIALISTS PA,,"6545 FRANCE AVE S, SUITE #665",55435,952-927-8694,0
nppes:1457411753|nppes:1821362302,distinct,,0.258,address,nppes,1457411753,JEROME E. EUTENEUER DDS PA,,"6545 FRANCE AVE S, SUITE 270",55435,952-927-7744,nppes,1821362302,"ORTHODONTIC SPECIALISTS OF MINNESOTA, P.L.L.C.",THE DENTAL SPECIALISTS - ORTHODONTICS,"6545 FRANCE AVE S, SUITE 381",55435,952-926-7766,0
nppes:1457411753|nppes:1881312676,distinct,,0.297,address,nppes,1457411753,JEROME E. EUTENEUER DDS PA,,"6545 FRANCE AVE S, SUITE 270",55435,952-927-7744,nppes,1881312676,"MARIE JOYCELYN LUA, DMD, MS, PA",,6545 FRANCE AVE S STE 680,55435,952-920-7482,0
nppes:1457421786|nppes:1669655890,distinct,,0.258,address,nppes,1457421786,EHLERS AND KELLER DDS PA,,1537 E 66TH ST,55423,612-861-7188,nppes,1669655890,RICHFIELD ORTHODONTIC ASSOCIATES,,"1537 E 66TH ST, SUITE 100",55423,612-866-3333,0
nppes:1457448615|nppes:1952712366,review,score,0.700,address+nearby,nppes,1457448615,REGENTS OF THE UNIVERSITY OF MINNESOTA,UNIVERSITY OF MINNESOTA SCHOOL OF DENTISTRY,"515 DELAWARE ST SE, 7-530 MOOS TOWER",55455,612-626-6529,nppes,1952712366,REGENTS OF THE UNIVERSITY OF MINNESOTA,U OF MN SCHOOL OF DENTISTRY,"515 DELAWARE ST SE, 7-530 MOOS TOWER",55455,613-262-6423,0
nppes:1457969636|osm:node/10597376675,distinct,,0.189,nearby,nppes,1457969636,EDEN PRAIRIE ORTHODONTIC ASSOC,,8200 COMMONWEALTH DR # 100,55344,952-829-0686,osm,node/10597376675,Eden Prairie Dental Care,,,,,104
nppes:1457979031|nppes:1801982111,distinct,,0.416,address+nearby,nppes,1457979031,CENTENNIAL LAKES ORTHODONTICS PLLC,,7373 FRANCE AVE S STE 400,55435,952-831-1324,nppes,1801982111,CENTENNIAL LAKES DENTAL GROUP,,7373 FRANCE AVE S STE 500,55435,952-831-2800,0
nppes:1467509851|osm:way/547126362,review,score,0.824,address+nearby+phone,nppes,1467509851,CHERRYWOOD DENTAL CARE PA,,14127 VERNON AVE S,55378,952-440-9303,osm,way/547126362,Cherrywood Dental,,14127 Vernon Ave S,55378,+19524409303,58
nppes:1467515460|nppes:1992820153,distinct,,0.269,address,nppes,1467515460,"NEIL R. COVIN, D.D.S., P.A.",,3401 WOODDALE AVE S,55416,952-920-9209,nppes,1992820153,ORTHODONTIC CARE GROUP,ORTHODONTIC CARE SPECIALISTS,3401 WOODDALE AVE S,55416,952-920-1373,0
nppes:1467640029|nppes:1619089737,distinct,,0.396,phone,nppes,1467640029,DOORSTEP DENTAL SERVICES,,5861 CEDAR LAKE RD S,55416,763-541-6000,nppes,1619089737,STEPHEN G SINYKIN DDS PA,DOORSTEP DENTAL SERVICE,"715 FLORIDA AVE SO., #206",55426,763-541-6000,1120
nppes:1467799924|nppes:1619025798,distinct,,0.244,phone,nppes,1467799924,"DENTALIGN, PA",TC ORTHODONTICS,2999 COUNTY ROAD 42 W SUITE 138,55306,952-892-3282,nppes,1619025798,KUIPERS ORTHODONTICS,,"14000 NICOLLET AVE, SUITE 300",55337,952-892-3282,3001
nppes:1467870303|nppes:1609095140,distinct,,0.435,phone,nppes,1467870303,PAUL BOETTNER DDS PLLC,,1485 COUNTY ROAD 101 N,55447,763-476-6774,nppes,1609095140,PLYMOUTH PLAZA DENTAL,,"1495 COUNTY ROAD 101 N, SUITE2",55447,763-476-6774,16
nppes:1467870303|nppes:1679765929,review,score,0.742,nearby+phone,nppes,1467870303,PAUL BOETTNER DDS PLLC,,1485 COUNTY ROAD 101 N,55447,763-476-6774,nppes,1679765929,PAUL BOETTNER D.D.S. PLLC,BAY CREEK DENTAL,"1495 COUNTY ROAD 101 N, SUITE 2",55447,763-476-6774,16
nppes:1467877001|nppes:1588730394,review,keys agree,0.560,address+phone,nppes,1467877001,APPLEWOOD FAMILY DENTAL,,1740 WEIR DR,55125,651-738-2125,nppes,1588730394,"AZITA LARINAJAFI, INC",,1740 WEIR DRIVE,55125,651-738-2125,0
